FQ,QX,dQX,QY,dQY,A,dA,phi,dphi
1682.9219999999993,-6.749999999999999e-08,1.3818013605435476e-08,-1.825e-07,1.0170422803403996e-08,1.9458288722290046e-07,1.0675531142290911e-08,-1.9250557494735627,0.06902768279855684
1684.748,-6.25e-08,1.1659223816361016e-08,-1.8749999999999995e-07,1.5761900266148112e-08,1.9764235376052365e-07,1.540089283126144e-08,-1.892546881191539,0.061384037012891225
1686.6719999999993,-6.500000000000001e-08,1.624038176891171e-08,-1.725e-07,1.560248377662992e-08,1.8434003905825777e-07,1.5683208204573702e-08,-1.9311542973196898,0.08767731907351428
1688.7000000000003,-9.5e-08,2.1765798859678917e-08,-1.8750000000000003e-07,2.1469455046647082e-08,2.1019336335859894e-07,2.1530321345325735e-08,-2.0397630345672186,0.10326488212839098
1690.8359999999998,-3.5e-08,2.2666053913286273e-08,-2e-07,2.1213203435596422e-08,2.0303940504246953e-07,2.1257806328426906e-08,-1.7440419932472615,0.11142776693110522
1693.0880000000002,-8e-08,4.4916589362951404e-08,-1.225e-07,3.880641055289705e-08,1.463087488839953e-07,4.0729393383666535e-08,-2.1493205412126017,0.2951326028020627
1695.4599999999996,-4.75e-08,1.6384062377810943e-08,-2.0500000000000002e-07,1.4097872179871687e-08,2.1043110511518968e-07,1.4223247430403454e-08,-1.7984856465635524,0.0773428492559735
1697.962,-6.000000000000001e-08,3.7181984885156414e-08,-1.7500000000000002e-07,4.085033659592047e-08,1.8500000000000003e-07,4.04801239001502e-08,-1.9010936816241504,0.20316053298560363
1700.5960000000007,-7.5e-08,2.5860201081971497e-08,-1.275e-07,3.9286607132711266e-08,1.4792312192487015e-07,3.631228582095069e-08,-2.1025203940537023,0.2020862792323823
1703.3740000000003,-7.25e-08,3.131992177512581e-08,-1.3e-07,2.4596747752497685e-08,1.4884975646604195e-07,2.6347404747971965e-08,-2.07952615111045,0.20061983084127896
1706.2999999999997,-5.5e-08,1.2698425099200292e-08,-1.5749999999999992e-07,1.5919720474932965e-08,1.6682700620702865e-07,1.5601845070887896e-08,-1.9067639327210277,0.07844661427740578
1709.3839999999993,-3e-08,1.917028951268081e-08,-1.2249999999999997e-07,3.490612410451781e-08,1.2611998255629435e-07,3.420950382948182e-08,-1.8109673346550696,0.16165107787392669
1712.6339999999993,-4.5000000000000006e-08,2.0279299790673246e-08,-1.6749999999999996e-07,2.9426816001735558e-08,1.7343947070952443e-07,2.8902058608221323e-08,-1.833255726621173,0.12119750277807143
1716.0600000000006,-7.75e-08,1.0882899429839459e-08,-1.8499999999999995e-07,1.545153714036244e-08,2.0057729183534207e-07,1.4858942358494078e-08,-1.9675049896861105,0.05822699245177081
