FQ,QX,dQX,QY,dQY,A,dA,phi,dphi
4922.027614429806,-8.75e-08,1.452368754827781e-08,-1.8749999999999995e-07,1.2183492931011204e-08,2.0691181696558555e-07,1.2633863514351819e-08,-2.007423486608438,0.06830767537866803
4931.608356793753,-7.75e-08,1.2978347352417408e-08,-1.9499999999999996e-07,1.2698425099200295e-08,2.098362456774329e-07,1.273697131401657e-08,-1.9490903181363564,0.06166961340719061
4942.023349947559,-4.499999999999999e-08,1.269842509920029e-08,-1.8999999999999995e-07,6.708203932499368e-09,1.952562418976663e-07,7.1536417413744185e-09,-1.8033532685998057,0.06377736066509022
4953.345236944751,-4.499999999999999e-08,1.1672617529928748e-08,-1.9499999999999996e-07,6.9821200218844704e-09,2.0012496096189494e-07,7.292061252030922e-09,-1.7975951748487824,0.05737187161710578
4965.6529862907355,-5e-08,1.2747548783981961e-08,-2e-07,1.1180339887498949e-08,2.0615528128088303e-07,1.1278558522831771e-08,-1.8157749899217608,0.06141356769947382
4979.03244273657,-6.499999999999999e-08,1.5041608956491323e-08,-1.8999999999999993e-07,1.1510864433221335e-08,2.0081085628023195e-07,1.1929900906875173e-08,-1.9004207342156394,0.07326035142686374
4993.576926033541,-5.999999999999998e-08,1.3509256086106295e-08,-1.8999999999999995e-07,5.70087712549569e-09,1.992485884517127e-07,6.789846472001419e-09,-1.8766751981997487,0.06522543447100011
5009.387881824777,-7.75e-08,1.0882899429839459e-08,-1.949999999999999e-07,1.3181426326464068e-08,2.0983624567743285e-07,1.2892047479690525e-08,-1.9490903181363564,0.05349027078017981
5026.5755892137695,-8.750000000000001e-08,1.1110243021644487e-08,-1.7749999999999994e-07,1.3451301052314602e-08,1.9789517427163297e-07,1.3026752378452748e-08,-2.0287942783921187,0.058642744889134915
5045.259929944985,-4e-08,1.2041594578792295e-08,-1.7999999999999997e-07,1.244989959798873e-08,1.8439088914585772e-07,1.2430985953041128e-08,-1.7894652726688387,0.06541060092066706
5065.571224561491,-9.749999999999999e-08,1.3908181045701123e-08,-1.8999999999999998e-07,1.036822067666386e-08,2.1355619869252213e-07,1.1198793210474706e-08,-2.0449147573003996,0.06203784857186845
5087.651141371685,-9.5e-08,1.4534441853748633e-08,-1.8999999999999995e-07,7.58287544405155e-09,2.1242645786247999e-07,9.39414711402797e-09,-2.0344439357957027,0.0632455532033676
